timestamp,latitude,longitude,altitude,temperature,humidity,pressure,light,air_quality,battery_voltage
2026-08-01T08:08:48,24.454425,54.378023,34.44,36.98,35.25,1009.38,21162.2,34.7,3.836
2026-08-01T08:08:50,24.454452,54.378033,39.83,38.48,44.93,1009.21,18252.3,27.2,3.835
2026-08-01T08:08:52,24.454455,54.37801,42.75,38.65,36.07,1006.73,16623.5,42.2,3.834
2026-08-01T08:08:54,24.454442,54.378029,42.45,35.09,49.02,1009.47,19800.3,41.3,3.833
2026-08-01T08:08:56,24.454428,54.378038,34.58,38.67,35.2,1008.35,18214.6,42.9,3.832
2026-08-01T08:08:58,24.454447,54.378009,34.19,38.68,40.24,1009.34,22580.4,30.6,3.831
2026-08-01T08:09:00,24.454468,54.378035,36.36,40.36,35.44,1006.75,17657.4,29.3,3.83
2026-08-01T08:09:02,24.454442,54.37804,43.33,34.81,51.41,1007.43,15234.7,27.2,3.829
2026-08-01T08:09:04,24.454458,54.377997,39.02,37.1,50.33,1006.88,17673.8,26.6,3.828
2026-08-01T08:09:06,24.454455,54.378034,39.27,37.7,48.68,1006.35,15454.8,44.5,3.827
2026-08-01T08:09:08,24.454463,54.378036,34.26,37.54,40.3,1009.57,16630.3,29.7,3.826
2026-08-01T08:09:10,24.454442,54.378004,38.26,34.9,36.97,1006.6,19894.4,39.4,3.825
2026-08-01T08:09:12,24.454442,54.378012,42.18,38.15,46.19,1008.71,18623.7,39.7,3.824
2026-08-01T08:09:14,24.454424,54.378041,35.89,40.55,53.6,1007.85,22273.5,37.9,3.823
2026-08-01T08:09:16,24.454428,54.378036,44.02,36.82,45.97,1009.22,20902.2,41.2,3.822
2026-08-01T08:09:18,24.45448,54.378026,39.92,38.4,43.85,1008.51,22053.3,38.0,3.821
2026-08-01T08:09:20,24.454448,54.378073,41.38,37.11,36.73,1007.64,17458.8,31.0,3.82
2026-08-01T08:09:22,24.454434,54.378021,35.33,35.58,37.7,1006.71,18113.9,31.4,3.819
2026-08-01T08:09:24,24.454487,54.378062,40.75,37.18,42.06,1007.09,21691.0,30.8,3.818
2026-08-01T08:09:26,24.454484,54.378027,34.73,36.56,54.21,1007.6,17620.0,31.2,3.817
2026-08-01T08:09:28,24.454452,54.378066,35.32,36.14,40.63,1007.43,24891.1,26.9,3.816
2026-08-01T08:09:30,24.454488,54.378047,41.83,35.94,48.63,1009.71,22689.8,43.6,3.815
2026-08-01T08:09:32,24.454451,54.378087,37.93,35.91,37.95,1008.02,22514.9,43.6,3.814
2026-08-01T08:09:34,24.454477,54.378067,40.62,40.25,51.03,1006.65,16705.3,33.0,3.813
2026-08-01T08:09:36,24.454447,54.378042,39.41,37.72,46.81,1007.84,24157.6,34.1,3.812
2026-08-01T08:09:38,24.454492,54.378097,35.04,35.97,49.57,1007.63,23647.9,44.3,3.811
2026-08-01T08:09:40,24.454505,54.378046,41.04,36.06,41.5,1007.37,24104.1,34.1,3.81
2026-08-01T08:09:42,24.454463,54.378092,40.2,34.92,52.63,1007.74,22736.3,34.4,3.809
2026-08-01T08:09:44,24.454472,54.378052,35.96,37.71,48.99,1006.72,23147.9,29.4,3.808
2026-08-01T08:09:46,24.454506,54.378105,38.85,35.74,52.56,1006.39,16434.3,33.4,3.807
2026-08-01T08:09:48,24.454507,54.37808,37.78,40.67,50.41,1006.8,19122.9,41.3,3.806
2026-08-01T08:09:50,24.454502,54.378062,36.4,40.54,54.49,1009.79,17839.9,43.4,3.805
2026-08-01T08:09:52,24.454502,54.378096,41.8,35.52,40.48,1007.07,24259.7,34.3,3.804
2026-08-01T08:09:54,24.454464,54.378067,40.29,39.79,45.82,1008.66,20636.5,30.0,3.803
2026-08-01T08:09:56,24.454524,54.37808,39.98,39.15,47.85,1006.25,21404.7,35.1,3.802
2026-08-01T08:09:58,24.454523,54.378082,41.23,35.53,53.88,1008.96,19971.7,37.0,3.801
